,0,1,2,3,4,5,6,7
57,Hey @Raptors pic.twitter.com/06mtGGZORK,OrlandoMagic,Bucks,"['Hey @Raptors pic.twitter.com/06mtGGZORK', '.@OrlandoMagic Hello. \n#WeTheNorthpic.twitter.com/V13o6oov5F', ""@Raptors @OrlandoMagic sheeesh!! The North went all Sith on 'em..."", '@Bucks @OrlandoMagic @JayScotlandpic.twitter.com/pXgYNjtU7M', ""@Raptors @Bucks @OrlandoMagic @JayScotland wasn't uspic.twitter.com/JLAJHP0fPj""]",5,"['6 Nov 2015', '6 Nov 2015', '6 Nov 2015', '6 Nov 2015', '6 Nov 2015']","['Orlando Magic', 'Toronto Raptors', 'Milwaukee Bucks', 'Toronto Raptors', 'Orlando Magic']",5
58,Did you ever pay a visit to @Moe_Harkless' Tavern? #Simpsons #NBACartoonspic.twitter.com/3kKXjhNtyV,OrlandoMagic,Bucks,"[""Did you ever pay a visit to @Moe_Harkless' Tavern? #Simpsons #NBACartoonspic.twitter.com/3kKXjhNtyV"", ""@OrlandoMagic @Moe_Harkless looks like that's down the street here in Milwaukee..."", '@Bucks Haha']",3,"['27 Aug 2014', '27 Aug 2014', '27 Aug 2014']","['Orlando Magic', 'Milwaukee Bucks', 'Orlando Magic']",3
59,.@FOXSportsMagic Poll: Dunk Contest Winner? #ORL1 @VicOladipo #ORL2 @G_ante34 #ORL3 @ZachLaVine #ORL4 @MasonPlumleepic.twitter.com/W2iVBZ98Og,OrlandoMagic,Bucks,"['.@FOXSportsMagic Poll: Dunk Contest Winner? #ORL1 @VicOladipo #ORL2 @G_ante34 #ORL3 @ZachLaVine #ORL4 @MasonPlumleepic.twitter.com/W2iVBZ98Og', 'Our vote is for #ORL1. Not sure who the @Bucks, @MNTimberwolves and @BrooklynNets will vote for though.']",2,"['29 Jan 2015', '29 Jan 2015']","['Orlando Magic', 'Orlando Magic']",2
60,ahem... @OrlandoMagicpic.twitter.com/S9DnP7MRSr,OrlandoMagic,Bucks,"['ahem... @OrlandoMagicpic.twitter.com/S9DnP7MRSr', '@Buckspic.twitter.com/S4ZUtmFB3W']",2,"['27 Nov 2015', '27 Nov 2015']","['Milwaukee Bucks', 'Orlando Magic']",2
61,"Hey, @Bucks! pic.twitter.com/lKG4jRWMZ1",OrlandoMagic,Bucks,"['Hey, @Bucks! pic.twitter.com/lKG4jRWMZ1', 'Hello there @OrlandoMagic!pic.twitter.com/aWGqTUhS7C', '@Bucks You ready to do this thang?pic.twitter.com/kiyn8ZiGBr']",3,"['27 Nov 2015', '27 Nov 2015', '27 Nov 2015']","['Orlando Magic', 'Milwaukee Bucks', 'Orlando Magic']",3
62,Hey @Raptors pic.twitter.com/06mtGGZORK,OrlandoMagic,Raptors,"['Hey @Raptors pic.twitter.com/06mtGGZORK', '.@OrlandoMagic Hello. \n#WeTheNorthpic.twitter.com/V13o6oov5F', ""@Raptors @OrlandoMagic sheeesh!! The North went all Sith on 'em..."", '@Bucks @OrlandoMagic @JayScotlandpic.twitter.com/pXgYNjtU7M', ""@Raptors @Bucks @OrlandoMagic @JayScotland wasn't uspic.twitter.com/JLAJHP0fPj""]",5,"['6 Nov 2015', '6 Nov 2015', '6 Nov 2015', '6 Nov 2015', '6 Nov 2015']","['Orlando Magic', 'Toronto Raptors', 'Milwaukee Bucks', 'Toronto Raptors', 'Orlando Magic']",5
63,.@OrlandoMagic Uhhh what's goin' on here guys? #RTZhttps://vine.co/v/idFJKYFYOML ,OrlandoMagic,Raptors,"["".@OrlandoMagic Uhhh what's goin' on here guys? #RTZhttps://vine.co/v/idFJKYFYOML\xa0"", '@Raptorspic.twitter.com/sEk4VfrFIR']",2,"['20 Mar 2016', '20 Mar 2016']","['Toronto Raptors', 'Orlando Magic']",2
64,.@Real_T_Mac's team for the #DewCelebGame is full of Canadians.....@Raptors did you have something to do with this?pic.twitter.com/vEcALQbP0c,OrlandoMagic,Raptors,"["".@Real_T_Mac's team for the #DewCelebGame is full of Canadians.....@Raptors did you have something to do with this?pic.twitter.com/vEcALQbP0c"", '.@OrlandoMagic Who, @Real_T_Mac ? We go waaaay back. pic.twitter.com/fkhWV6kdbc', '@Raptors @Real_T_Mac But... #fbfpic.twitter.com/a4wUKiM6Qq']",3,"['12 Feb 2016', '12 Feb 2016', '12 Feb 2016']","['Orlando Magic', 'Toronto Raptors', 'Orlando Magic']",3
65,".@OrlandoMagic @Real_T_Mac Hmm, looks familiar.https://amp.twimg.com/v/953463da-1baa-406c-9ddd-c667c2645aa9 …",OrlandoMagic,Raptors,"['.@OrlandoMagic @Real_T_Mac Hmm, looks familiar.https://amp.twimg.com/v/953463da-1baa-406c-9ddd-c667c2645aa9\xa0…', '@Raptors @Real_T_Mac Ouch, Raptors.pic.twitter.com/Fpa2qHzaTE']",2,"['12 Feb 2016', '12 Feb 2016']","['Toronto Raptors', 'Orlando Magic']",2
66,Jonas Valan-Big League Chew-nas #NBASweetspic.twitter.com/8hGJ9VAxSa,OrlandoMagic,Raptors,"['Jonas Valan-Big League Chew-nas #NBASweetspic.twitter.com/8hGJ9VAxSa', '@Raptors As the originators of Paul Mill-ky Way-sap, we love this!', ""@ATLHawks @Sixers Bar's getting higher by the week on these!"", ""@Raptors @ATLHawks @Sixers It's definitely Outta' Here Original!""]",4,"['6 Aug 2014', '6 Aug 2014', '6 Aug 2014', '6 Aug 2014']","['Toronto Raptors', 'Atlanta Hawks', 'Toronto Raptors', 'Orlando Magic']",4
67,"Hello, @SacramentoKings. pic.twitter.com/qgmpTYhX5a",OrlandoMagic,SacramentoKings,"['Hello, @SacramentoKings. pic.twitter.com/qgmpTYhX5a', '@OrlandoMagicpic.twitter.com/LHk31DzjHB', '@SacramentoKingspic.twitter.com/xmy7jp561O', '@OrlandoMagicpic.twitter.com/7HgjuptdE1', '@SacramentoKingspic.twitter.com/md2dnvAUCv']",5,"['11 Mar 2016', '11 Mar 2016', '11 Mar 2016', '11 Mar 2016', '11 Mar 2016']","['Orlando Magic', 'Sacramento Kings', 'Orlando Magic', 'Sacramento Kings', 'Orlando Magic']",5
68,"Sure, we'll play... The JETsons #NBACartoonspic.twitter.com/mO3HTcIm3D",OrlandoMagic,SacramentoKings,"[""Sure, we'll play... The JETsons #NBACartoonspic.twitter.com/mO3HTcIm3D"", '@SacramentoKings Way to come out of the gate strong!']",2,"['27 Aug 2014', '27 Aug 2014']","['Sacramento Kings', 'Orlando Magic']",2
69,Our heart goes out to all impacted by the tragedy in Orlando.pic.twitter.com/Hl25MUYpUu,OrlandoMagic,SacramentoKings,"['Our heart goes out to all impacted by the tragedy in Orlando.pic.twitter.com/Hl25MUYpUu', '.@SacramentoKings thank you, Sacramento ']",2,"['12 Jun 2016', '12 Jun 2016']","['Sacramento Kings', 'Orlando Magic']",2
70,Hey @SacramentoKings pic.twitter.com/NXWlvGZzMU,OrlandoMagic,SacramentoKings,"['Hey @SacramentoKings pic.twitter.com/NXWlvGZzMU', '@OrlandoMagic oh hai. Ready to get this thing started?', ""@SacramentoKings Let's gooooooooo!""]",3,"['21 Nov 2015', '21 Nov 2015', '21 Nov 2015']","['Orlando Magic', 'Sacramento Kings', 'Orlando Magic']",3
71,Highlights from the Kings Thursday matchup with the @OrlandoMagic. pic.twitter.com/vRMzASO6Rp,OrlandoMagic,SacramentoKings,"['Highlights from the Kings Thursday matchup with the @OrlandoMagic. pic.twitter.com/vRMzASO6Rp', 'hmmm pic.twitter.com/UWdSrogfC5']",2,"['3 Nov 2016', '4 Nov 2016']","['Sacramento Kings', 'Orlando Magic']",2
72,gg @OrlandoMagic ,OrlandoMagic,trailblazers,"['gg @OrlandoMagic ', '']",2,"['Jan 13 2017', 'Jan 13 2017']","['Trail Blazers', 'Orlando Magic']",2
73,"We're hosting a team that goes by 'Magic' on Friday the 13th.

The irony.

Game Day Hub » http://rip.city/2jsaBma pic.twitter.com/KUmtMxjgOk",OrlandoMagic,trailblazers,"[""We're hosting a team that goes by 'Magic' on Friday the 13th.\n\nThe irony.\n\nGame Day Hub » http://rip.city/2jsaBma\xa0pic.twitter.com/KUmtMxjgOk"", 'when the stars align for a Magic win....pic.twitter.com/3QeZh0DxCC', 'see u guys soon!', 'bye friends! see you later   ']",4,"['Jan 13 2017', 'Jan 13 2017', 'Jan 13 2017', 'Jan 13 2017']","['Trail Blazers', 'Orlando Magic', 'Trail Blazers', 'Orlando Magic']",4
74,@OrlandoMagic may we suggest a new hairstyle for number 4?pic.twitter.com/str6n2SBfc,OrlandoMagic,trailblazers,"['@OrlandoMagic may we suggest a new hairstyle for number 4?pic.twitter.com/str6n2SBfc', '@trailblazerspic.twitter.com/YyMNr1x9n4']",2,"['18 Dec 2015', '18 Dec 2015']","['Trail Blazers', 'Orlando Magic']",2
75,RT to give Nikola Vucevic your @NBA All-Star vote! He has 30 points & 12 rebounds tonight. #NBABallot #VoteMagicpic.twitter.com/5UTdGPmwow,OrlandoMagic,trailblazers,"['RT to give Nikola Vucevic your @NBA All-Star vote! He has 30 points & 12 rebounds tonight. #NBABallot #VoteMagicpic.twitter.com/5UTdGPmwow', '@OrlandoMagic is it bad if we RT?', '@trailblazers Go for it!']",3,"['10 Jan 2015', '10 Jan 2015', '10 Jan 2015']","['Orlando Magic', 'Trail Blazers', 'Orlando Magic']",3
76,@FOXSportsMagic @OrlandoMagic #ORL1,OrlandoMagic,trailblazers,"['@FOXSportsMagic @OrlandoMagic #ORL1', '@trailblazers @FOXSportsMagic We had a feeling you might say that.']",2,"['10 Jan 2015', '10 Jan 2015']","['Trail Blazers', 'Orlando Magic']",2
77,good game @OrlandoMagic......pic.twitter.com/fdozXTy6ok,OrlandoMagic,trailblazers,"['good game @OrlandoMagic......pic.twitter.com/fdozXTy6ok', '@trailblazerspic.twitter.com/ibcd2w05XD']",2,"['20 Mar 2015', '20 Mar 2015']","['Trail Blazers', 'Orlando Magic']",2
