,0,1,2,3,4,5,6,7
23,.@Suns @Bucks @dallasmavs @Timberwolves @NBAonTNT Walking into the #GIFParty likepic.twitter.com/ZECHS17997,DetroitPistons,Warriors,"['.@Suns @Bucks @dallasmavs @Timberwolves @NBAonTNT Walking into the #GIFParty likepic.twitter.com/ZECHS17997', '.@DetroitPistons @Suns @Bucks @dallasmavs @NBAonTNT \n\nWhen everyone comes to the #GIFParty..pic.twitter.com/olH8Kyb8Fh', '@Timberwolves @DetroitPistons @Suns @Bucks @dallasmavs @NBAonTNT hey fam  #GIFpartypic.twitter.com/PYlBmJlfle', "".@warriors @Timberwolves @DetroitPistons @Bucks @dallasmavs @NBAonTNT Who's got the best dance moves at #GIFParty?pic.twitter.com/UKtibJe9Zd"", '.@Suns @warriors @Timberwolves @DetroitPistons @dallasmavs @NBAonTNT The Greek Freak cuts a rug at the #GIFPartypic.twitter.com/ZSLiIWBdJH', '.@Bucks @warriors @Timberwolves @DetroitPistons @dallasmavs @NBAonTNT We see Greek Freak and raise you @SunsDancerspic.twitter.com/YJJ4N0kLV9', "".@Suns @Bucks @warriors @Timberwolves @DetroitPistons @dallasmavs @NBAonTNT We'll nominate our guy #GIFPartypic.twitter.com/eNWRamH71D"", '.@WashWizards @Suns @Bucks @warriors @Timberwolves @DetroitPistons @dallasmavs @NBAonTNT Wassup errbody #GIFpartypic.twitter.com/yuqx5xt9uw', "".@Sixers @WashWizards @Bucks @warriors @Timberwolves @DetroitPistons @dallasmavs @NBAonTNT Don't let #GIFParty end.pic.twitter.com/ZZCnkyVfct"", '.@Suns @Sixers @WashWizards @warriors @Timberwolves @dallasmavs @NBAonTNT Even the #GIFparty must come to an end...pic.twitter.com/ueKtYyq6rF', '.@Bucks @Suns @Sixers @WashWizards @warriors @Timberwolves @dallasmavs @NBAonTNTpic.twitter.com/1jWqpgyH11']",11,"['3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016']","['Detroit Pistons', 'Timberwolves', 'Golden State Warriors', 'Phoenix Suns', 'Milwaukee Bucks', 'Phoenix Suns', 'Washington Wizards', 'Philadelphia 76ers', 'Phoenix Suns', 'Milwaukee Bucks', 'Detroit Pistons']",11
24,Thank you to everyone who entered #FireKeepersTrivia. The correct answer was C) Atlanta. The winner has been notified. @FireKeepers,DetroitPistons,ATLHawks,"['Thank you to everyone who entered #FireKeepersTrivia. The correct answer was C) Atlanta. The winner has been notified. @FireKeepers', ""@detroitpistons @FireKeepers We hear that's a cool city ;)"", '@ATLHawks We thought you were HOT-lanta :)']",3,"['1 Dec 2013', '1 Dec 2013', '1 Dec 2013']","['Detroit Pistons', 'Atlanta Hawks', 'Detroit Pistons']",3
25,Tie game with 4 minutes left. You ready for this @DetroitPistons?pic.twitter.com/bfsPWBBVSR,DetroitPistons,ATLHawks,"['Tie game with 4 minutes left. You ready for this @DetroitPistons?pic.twitter.com/bfsPWBBVSR', '.@ATLHawks A fight to the finish.pic.twitter.com/6pojQlCTqU']",2,"['16 Mar 2016', '16 Mar 2016']","['Atlanta Hawks', 'Detroit Pistons']",2
26,"There are a lot of words you can use to describe that first quarter. We'll choose to go with ""defense""pic.twitter.com/JRNk2RpE2o",DetroitPistons,ATLHawks,"['There are a lot of words you can use to describe that first quarter. We\'ll choose to go with ""defense""pic.twitter.com/JRNk2RpE2o', '@ATLHawks Sounds good']",2,"['19 Jan 2015', '19 Jan 2015']","['Atlanta Hawks', 'Detroit Pistons']",2
27,#SevenInARow #DetroitBasketball #FormAWallpic.twitter.com/K81Jz7zNrM,DetroitPistons,ATLHawks,"['#SevenInARow #DetroitBasketball #FormAWallpic.twitter.com/K81Jz7zNrM', '@DetroitPistons vs on Friday', '@ATLHawks See you then.']",3,"['7 Jan 2015', '7 Jan 2015', '7 Jan 2015']","['Detroit Pistons', 'Atlanta Hawks', 'Detroit Pistons']",3
28,"Tonight we check out the @DetroitPistons' new digs for our final road tune-up. No TV, but you can listen on @WAOK (1380 AM in Atlanta).pic.twitter.com/gFhV4mUVDe",DetroitPistons,ATLHawks,"[""Tonight we check out the @DetroitPistons' new digs for our final road tune-up. No TV, but you can listen on @WAOK (1380 AM in Atlanta).pic.twitter.com/gFhV4mUVDe"", ""We think you'll like it""]",2,"['Oct 6 2017', 'Oct 6 2017']","['Atlanta Hawks', 'Detroit Pistons']",2
29,"#Pistons right now = 

We're 10 of 11 from the field and lead 25-14 with 5:08 to play in the first.",DetroitPistons,ATLHawks,"[""#Pistons right now = \n\nWe're 10 of 11 from the field and lead 25-14 with 5:08 to play in the first."", "".@DetroitPistons You guys need to chill.\n\nLiterally...you're making too many shots."", '@ATLHawks There, we missed one.']",3,"['31 Mar 2015', '31 Mar 2015', '31 Mar 2015']","['Detroit Pistons', 'Atlanta Hawks', 'Detroit Pistons']",3
30,@ATLHawks @warriors @Sixers @trailblazers Should be league mandate that we play #HashtagGame at least once a month. Who's got the next one?,DetroitPistons,ATLHawks,"[""@ATLHawks @warriors @Sixers @trailblazers Should be league mandate that we play #HashtagGame at least once a month. Who's got the next one?"", ""@Suns @ATLHawks @warriors @Sixers @trailblazers Can't every day be #HashtagGame day?"", "".@Sixers @ATLHawks @warriors @trailblazers It can be but eventually we're going to get down to #NBAVegetables or #NBAKitchenAppliances."", '@Suns @Sixers @warriors @trailblazers Kale Korver. #NBAVegetables (See, it CAN work)', '.@ATLHawks @Sixers @warriors @trailblazers Gerald Green Beans #NBAVegetables \n\nSee what you made us do.', '@Suns @Sixers @warriors @trailblazerspic.twitter.com/asGAFfkQ2W', '@ATLHawks @Suns @Sixers @warriors @trailblazers cauli-Afflalo-ur.\n\n(Consider this our RSVP to the next game.) #NBAVegetables', '.@denvernuggets @ATLHawks @Sixers @warriors @trailblazers Welcome. Unlike Fight Club, the first rule of #HashtagGame is to talk about it.', '@Suns @denvernuggets @Sixers @warriors @trailblazers Truth! #HashtagGamepic.twitter.com/7x28R6VeyP', '@ATLHawks @Suns @denvernuggets @Sixers @warriors @trailblazers there still room in this party? Our #HashtagGame is up there...', ""@MNTimberwolves @ATLHawks @Suns @denvernuggets @Sixers @warriors @trailblazers Jodie Leeks #NBAVegetables\n\nWe'll show ourselves out""]",11,"['23 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014']","['Phoenix Suns', 'Philadelphia 76ers', 'Phoenix Suns', 'Atlanta Hawks', 'Phoenix Suns', 'Atlanta Hawks', 'Denver Nuggets', 'Phoenix Suns', 'Atlanta Hawks', 'Timberwolves', 'Detroit Pistons']",11
31,"Waiting on @NBA season like... 

#IsItOctoberYetpic.twitter.com/bKci9WTkZm",DetroitPistons,MemGrizz,"['Waiting on @NBA season like... \n\n#IsItOctoberYetpic.twitter.com/bKci9WTkZm', 'samepic.twitter.com/aytxIiCcsF', 'Us too.pic.twitter.com/y5suNfW9a6', ""Don't worry guys, only 2 more months!pic.twitter.com/Shxz9GQXj4"", '  season comi\n#IsItOctoberYetpic.twitter.com/PLHZITyhaV', '#ICantWait. #IsItOctoberYetpic.twitter.com/PHGKxkJGYI', 'Not  enough. #IsItOctoberYetpic.twitter.com/SqWkkewrBV', '*looks at calendar*pic.twitter.com/LUkLSZ1Nzg', 'Got our eyes  on October. #IsItOctoberYetpic.twitter.com/V97aY8OEFw', ""*Sees it's August*\n\n*Realizes it's only two months until October* #IsItOctoberYetpic.twitter.com/XlTNfRSloi""]",10,"['Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017']","['San Antonio Spurs', 'Memphis Grizzlies', 'Washington Wizards', 'Boston Celtics', 'Atlanta Hawks', 'Detroit Pistons', 'LA Clippers', 'Cleveland Cavaliers', 'Timberwolves', 'Detroit Pistons']",10
32,"It's Wednesday so do you think our friends are up for a #Hashtag game?
@warriors @MNTimberwolves @Suns @ATLHawks @Sixers @spurs @utahjazz",DetroitPistons,Bucks,"[""It's Wednesday so do you think our friends are up for a #Hashtag game?\n@warriors @MNTimberwolves @Suns @ATLHawks @Sixers @spurs @utahjazz"", '@Bucks Hey, us too!']",2,"['27 Aug 2014', '27 Aug 2014']","['Milwaukee Bucks', 'Detroit Pistons']",2
33,Game On! #MILvDET,DetroitPistons,Bucks,"['Game On! #MILvDET', '@Bucks And we meet again']",2,"['28 Nov 2014', '28 Nov 2014']","['Milwaukee Bucks', 'Detroit Pistons']",2
34,Adam Silver Surfer #NBASuperHeroespic.twitter.com/RE9NWPFgGx,DetroitPistons,Bucks,"['Adam Silver Surfer #NBASuperHeroespic.twitter.com/RE9NWPFgGx', '@Bucks This is awesome']",2,"['30 Jul 2014', '30 Jul 2014']","['Milwaukee Bucks', 'Detroit Pistons']",2
35,Another one? Really?,DetroitPistons,Raptors,"['Another one? Really?', '@Raptors Really.']",2,"['8 Feb 2016', '8 Feb 2016']","['Toronto Raptors', 'Detroit Pistons']",2
36,"Come for the game, stay for Chase taking over mic duties... pic.twitter.com/8oCv2I9OBY",DetroitPistons,SacramentoKings,"['Come for the game, stay for Chase taking over mic duties... pic.twitter.com/8oCv2I9OBY', ""He's the best!""]",2,"['Nov 4 2017', 'Nov 4 2017']","['Sacramento Kings', 'Detroit Pistons']",2
37,Tune in to @ESPN 3 now to see @LeaderOfHorde and Serbia take on Russia for a spot in the EuroBasket 2017 Finals! pic.twitter.com/lV0Bndb9Rr,DetroitPistons,SacramentoKings,"['Tune in to @ESPN 3 now to see @LeaderOfHorde and Serbia take on Russia for a spot in the EuroBasket 2017 Finals! pic.twitter.com/lV0Bndb9Rr', 'And this guy, toopic.twitter.com/4JRGBY8qYO']",2,"['Sep 15 2017', 'Sep 15 2017']","['Sacramento Kings', 'Detroit Pistons']",2
38,Jon is  for  from !,DetroitPistons,SacramentoKings,"['Jon is  for  from !', 'Can he ', 'Apparently not']",3,"['Jan 23 2017', 'Jan 23 2017', 'Jan 23 2017']","['Detroit Pistons', 'Sacramento Kings', 'Detroit Pistons']",3
39,@ATLHawks @warriors @Sixers @trailblazers Should be league mandate that we play #HashtagGame at least once a month. Who's got the next one?,DetroitPistons,Sixers,"[""@ATLHawks @warriors @Sixers @trailblazers Should be league mandate that we play #HashtagGame at least once a month. Who's got the next one?"", ""@Suns @ATLHawks @warriors @Sixers @trailblazers Can't every day be #HashtagGame day?"", "".@Sixers @ATLHawks @warriors @trailblazers It can be but eventually we're going to get down to #NBAVegetables or #NBAKitchenAppliances."", '@Suns @Sixers @warriors @trailblazers Kale Korver. #NBAVegetables (See, it CAN work)', '.@ATLHawks @Sixers @warriors @trailblazers Gerald Green Beans #NBAVegetables \n\nSee what you made us do.', '@Suns @Sixers @warriors @trailblazerspic.twitter.com/asGAFfkQ2W', '@ATLHawks @Suns @Sixers @warriors @trailblazers cauli-Afflalo-ur.\n\n(Consider this our RSVP to the next game.) #NBAVegetables', '.@denvernuggets @ATLHawks @Sixers @warriors @trailblazers Welcome. Unlike Fight Club, the first rule of #HashtagGame is to talk about it.', '@Suns @denvernuggets @Sixers @warriors @trailblazers Truth! #HashtagGamepic.twitter.com/7x28R6VeyP', '@ATLHawks @Suns @denvernuggets @Sixers @warriors @trailblazers there still room in this party? Our #HashtagGame is up there...', ""@MNTimberwolves @ATLHawks @Suns @denvernuggets @Sixers @warriors @trailblazers Jodie Leeks #NBAVegetables\n\nWe'll show ourselves out""]",11,"['23 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014']","['Phoenix Suns', 'Philadelphia 76ers', 'Phoenix Suns', 'Atlanta Hawks', 'Phoenix Suns', 'Atlanta Hawks', 'Denver Nuggets', 'Phoenix Suns', 'Atlanta Hawks', 'Timberwolves', 'Detroit Pistons']",11
40,On this morning's #TheStarters Twitter Show @LeighEllis tells us everything that happened in the 1990 @DetroitPistons @trailblazers Finals!pic.twitter.com/bVwMwLwXJw,DetroitPistons,trailblazers,"[""On this morning's #TheStarters Twitter Show @LeighEllis tells us everything that happened in the 1990 @DetroitPistons @trailblazers Finals!pic.twitter.com/bVwMwLwXJw"", 'Spoiler alert: Pistons win']",2,"['Apr 25 2017', 'Apr 25 2017']","['The Starters', 'Detroit Pistons']",2
41,"Last month we played a thriller with the @DetroitPistons in Portland.

The rematch happens today in Detroit » http://rip.city/DET-59 pic.twitter.com/znAlZ1OR26",DetroitPistons,trailblazers,"['Last month we played a thriller with the @DetroitPistons in Portland.\n\nThe rematch happens today in Detroit » http://rip.city/DET-59\xa0pic.twitter.com/znAlZ1OR26', 'See you soonpic.twitter.com/kQOq8Os3EO']",2,"['Feb 28 2017', 'Feb 28 2017']","['Trail Blazers', 'Detroit Pistons']",2
42,"Somebody asked me today who I love more, the @trailblazers or the @DetroitPistons? It's a tough question but I have an answer. Both. Eat it!",DetroitPistons,trailblazers,"[""Somebody asked me today who I love more, the @trailblazers or the @DetroitPistons? It's a tough question but I have an answer. Both. Eat it!"", '@Strable @DetroitPistons not sure how we feel about that.', '@trailblazers @Strable You can get with this, or you can get with that']",3,"['4 Feb 2015', '4 Feb 2015', '4 Feb 2015']","['Tyler', 'Trail Blazers', 'Detroit Pistons']",3
43,.@SteveBlake5 is here! #PistonsMediaDaypic.twitter.com/teeoN5HtWf,DetroitPistons,trailblazers,"['.@SteveBlake5 is here! #PistonsMediaDaypic.twitter.com/teeoN5HtWf', '@DetroitPistons @SteveBlake5 hi Steve.', ""@trailblazers What's up?""]",3,"['28 Sep 2015', '28 Sep 2015', '28 Sep 2015']","['Detroit Pistons', 'Trail Blazers', 'Detroit Pistons']",3
44,"Let's try this again, @DetroitPistons... 

HUB » http://rip.city/DET-39 pic.twitter.com/6cUSz6g2Jj",DetroitPistons,trailblazers,"[""Let's try this again, @DetroitPistons... \n\nHUB » http://rip.city/DET-39\xa0pic.twitter.com/6cUSz6g2Jj"", ""Let's make it a good one.pic.twitter.com/kgTRkon6ux""]",2,"['Jan 8 2017', 'Jan 8 2017']","['Trail Blazers', 'Detroit Pistons']",2
45,#WallaceWednesdayspic.twitter.com/HLdnfUZbAF,DetroitPistons,trailblazers,"['#WallaceWednesdayspic.twitter.com/HLdnfUZbAF', '@trailblazerspic.twitter.com/QwlQMkwaFZ', '@DetroitPistons ', '@trailblazerspic.twitter.com/4CkIBhHrKg']",4,"['7 Oct 2015', '7 Oct 2015', '7 Oct 2015', '7 Oct 2015']","['Trail Blazers', 'Detroit Pistons', 'Trail Blazers', 'Detroit Pistons']",4
46,"btph, @DetroitPistonspic.twitter.com/jqWUIXhhhU",DetroitPistons,trailblazers,"['btph, @DetroitPistonspic.twitter.com/jqWUIXhhhU', 'pic.twitter.com/jF16km4NAU']",2,"['Jan 8 2017', 'Jan 8 2017']","['Trail Blazers', 'Detroit Pistons']",2
47,@ATLHawks @warriors @Sixers @trailblazers Should be league mandate that we play #HashtagGame at least once a month. Who's got the next one?,DetroitPistons,trailblazers,"[""@ATLHawks @warriors @Sixers @trailblazers Should be league mandate that we play #HashtagGame at least once a month. Who's got the next one?"", ""@Suns @ATLHawks @warriors @Sixers @trailblazers Can't every day be #HashtagGame day?"", "".@Sixers @ATLHawks @warriors @trailblazers It can be but eventually we're going to get down to #NBAVegetables or #NBAKitchenAppliances."", '@Suns @Sixers @warriors @trailblazers Kale Korver. #NBAVegetables (See, it CAN work)', '.@ATLHawks @Sixers @warriors @trailblazers Gerald Green Beans #NBAVegetables \n\nSee what you made us do.', '@Suns @Sixers @warriors @trailblazerspic.twitter.com/asGAFfkQ2W', '@ATLHawks @Suns @Sixers @warriors @trailblazers cauli-Afflalo-ur.\n\n(Consider this our RSVP to the next game.) #NBAVegetables', '.@denvernuggets @ATLHawks @Sixers @warriors @trailblazers Welcome. Unlike Fight Club, the first rule of #HashtagGame is to talk about it.', '@Suns @denvernuggets @Sixers @warriors @trailblazers Truth! #HashtagGamepic.twitter.com/7x28R6VeyP', '@ATLHawks @Suns @denvernuggets @Sixers @warriors @trailblazers there still room in this party? Our #HashtagGame is up there...', ""@MNTimberwolves @ATLHawks @Suns @denvernuggets @Sixers @warriors @trailblazers Jodie Leeks #NBAVegetables\n\nWe'll show ourselves out""]",11,"['23 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014']","['Phoenix Suns', 'Philadelphia 76ers', 'Phoenix Suns', 'Atlanta Hawks', 'Phoenix Suns', 'Atlanta Hawks', 'Denver Nuggets', 'Phoenix Suns', 'Atlanta Hawks', 'Timberwolves', 'Detroit Pistons']",11
48,pic.twitter.com/gzKjiAvgJE,DetroitPistons,trailblazers,"['pic.twitter.com/gzKjiAvgJE', '""This trade is a blessing. I\'m ready to grind, Rip City. I think I can make an immediate impact out on the floor."" -- Cash Considerationspic.twitter.com/iRkC5vfwps', ""Man, he's everywhere today.""]",3,"['Jun 28 2017', 'Jun 28 2017', 'Jun 28 2017']","['Trail Blazers', 'Trail Blazers', 'Detroit Pistons']",3
49,Tonight's game vs. the @DetroitPistons has been POSTPONED until tomorrow at 6pm due to inclement weather » http://rip.city/2jfEdlV pic.twitter.com/8zMBcgHSP0,DetroitPistons,trailblazers,"[""Tonight's game vs. the @DetroitPistons has been POSTPONED until tomorrow at 6pm due to inclement weather » http://rip.city/2jfEdlV\xa0pic.twitter.com/8zMBcgHSP0"", ""Stay safe. We'll see you tomorrow.""]",2,"['Jan 7 2017', 'Jan 7 2017']","['Trail Blazers', 'Detroit Pistons']",2
