,0,1,2,3,4,5,6,7
29,"And the @hornets are staying true to form, no “A’s” Brah

_ _ _ _ _ _ _  _ _ _ _ _ _

@ATLHawks you are up

Category: Person",DallasMavs,ATLHawks,"['And the @hornets are staying true to form, no “A’s” Brah\n\n_ _ _ _ _ _ _  _ _ _ _ _ _\n\n@ATLHawks you are up\n\nCategory: Person', ""@dallasmavs @hornets 'T' please!"", 'Very nice @ATLHawks! There is a “T”\n \n_ _ _ _ T _ _  _ _ _ _ _ _\n\n@hornets, you’re up!', '@dallasmavs @ATLHawks How about an E?', '@hornets @ATLHawks \n\n_ _ _ _ T E _  _ E _ _ _ _\n\nCharlotte is now on the board with two E’s. What’s your move Hawks?', '@dallasmavs @hornets R?', '@ATLHawks @hornets \n\n_ R _ _ T E _     _ E _ _ _ _  \n\nThere is an R! Who’s going to take this game?! Charlotte you’re up!', '@dallasmavs @ATLHawks N!', '@hornets @ATLHawks \n\n_ R _ _ T E N     _ E _ _ _ _ \n\nWell played Charlotte! It’s your turn Hawks!', '@dallasmavs @hornets An S?', '@ATLHawks @hornets \n\n_ R _ S T E N     _ E _ _ _ _\n\nWe’re getting close! Anyone willing to solve? Charlotte, you’re up!']",11,"['13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014']","['Dallas Mavericks', 'Atlanta Hawks', 'Dallas Mavericks', 'Charlotte Hornets', 'Dallas Mavericks', 'Atlanta Hawks', 'Dallas Mavericks', 'Charlotte Hornets', 'Dallas Mavericks', 'Atlanta Hawks', 'Dallas Mavericks']",11
30,"Now 2-0 on the homestand, we'll return to #WarriorsGround on Weds. for #GSWSocial Night vs. the @ATLHawks. BE THERE » http://bit.ly/1Ilv1XG ",DallasMavs,ATLHawks,"[""Now 2-0 on the homestand, we'll return to #WarriorsGround on Weds. for #GSWSocial Night vs. the @ATLHawks. BE THERE » http://bit.ly/1Ilv1XG\xa0"", ""@warriors Don't worry, we will be."", '@ATLHawks @warriors Nationally televised? We want to see!!!! ', ""@dallasmavs @warriors Atlanta market gets it on SportSouth. Nationally it's on the Worldwide Leader."", '@ATLHawks @warriors Can’t wait!!!! pic.twitter.com/WCnpyaPs0B']",5,"['16 Mar 2015', '16 Mar 2015', '16 Mar 2015', '16 Mar 2015', '16 Mar 2015']","['Golden State Warriors', 'Atlanta Hawks', 'Dallas Mavericks', 'Atlanta Hawks', 'Dallas Mavericks']",5
31,Anyone enjoying their #NBACereals this morning? We started the day with a bowl of Special Kay pic.twitter.com/DkVMVlDX2O,DallasMavs,ATLHawks,"['Anyone enjoying their #NBACereals this morning? We started the day with a bowl of Special Kay pic.twitter.com/DkVMVlDX2O', 'That sounds like a good one, but have you ever tried Honey Bunches of GOATS? #NBACerealspic.twitter.com/CMNIK0C9WP', 'We’re picking up what you’re putting down… #TBT to Glen Rice Krispies #NBACerealpic.twitter.com/bUFYKsogmk', 'We are getting dunk-a-tized this morning in Orlando  #NBACerealspic.twitter.com/SdEo3JPJj2', 'Nothing like starting off your morning with a bowl of Frosted Blakes! #NBACerealspic.twitter.com/2bHDr58cf8', 'We thought we’d add a little #TBT to our #NBACereals this morning!pic.twitter.com/WQx5PcVvMg']",6,"['Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017']","['Cleveland Cavaliers', 'Atlanta Hawks', 'Charlotte Hornets', 'Orlando Magic', 'LA Clippers', 'Dallas Mavericks']",6
32,Tomorrow's practice is open to the public! RT @RachaelHoops: is the open practice tomorrow for students only or also the general public?,DallasMavs,Bucks,"[""Tomorrow's practice is open to the public! RT @RachaelHoops: is the open practice tomorrow for students only or also the general public?"", '@Bucks can we come?', '@trailblazers @Bucks Ask Coach if its okay that we come, he knows us.']",3,"['18 Feb 2015', '18 Feb 2015', '18 Feb 2015']","['Milwaukee Bucks', 'Trail Blazers', 'Dallas Mavericks']",3
33,.@Suns @dallasmavs you can't have a #GIFParty without inviting Chuck.pic.twitter.com/mytWPPYgiO,DallasMavs,Bucks,"["".@Suns @dallasmavs you can't have a #GIFParty without inviting Chuck.pic.twitter.com/mytWPPYgiO"", '.@NBAonTNT @dallasmavspic.twitter.com/Y2CSqdFPv4', '.@Suns @NBAonTNT #GIFpartypic.twitter.com/RIFTbwPgiS', "".@dallasmavs @Suns @NBAonTNT\n\nWhat's a party without balloons!? \n\n#GIFPartypic.twitter.com/u4gopRExDq"", "".@Timberwolves @dallasmavs @NBAonTNT We love balloons. We've got the old school music too. #GIFPartypic.twitter.com/Aig01EG1j3"", '.@Suns @Timberwolves @NBAonTNT Balloons are great. Music is great. We’ll bring the Dirk Dab.  #GIFpartypic.twitter.com/r9o77uMPb9', '.@dallasmavs @Suns @Timberwolves @NBAonTNT you guys mind if we turn it up a bit? #GIFPartypic.twitter.com/uzyWaZdxVo', "".@Bucks @dallasmavs @Timberwolves @NBAonTNT We'd prefer if you didn't. #GIFPartypic.twitter.com/E0fLbJqYia"", '.@Suns @Bucks @dallasmavs @Timberwolves @NBAonTNT Walking into the #GIFParty likepic.twitter.com/ZECHS17997', '.@DetroitPistons @Suns @Bucks @dallasmavs @NBAonTNT \n\nWhen everyone comes to the #GIFParty..pic.twitter.com/olH8Kyb8Fh', '.@Timberwolves @DetroitPistons @Suns @Bucks @NBAonTNT While everyones here…#DirkBurger?? #GIFParty #deliciouspic.twitter.com/fysImSCUeG']",11,"['3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016']","['NBA on TNT', 'Phoenix Suns', 'Dallas Mavericks', 'Timberwolves', 'Phoenix Suns', 'Dallas Mavericks', 'Milwaukee Bucks', 'Phoenix Suns', 'Detroit Pistons', 'Timberwolves', 'Dallas Mavericks']",11
34,It’s not a #GIFparty unless @zaza27 is there… #justsaying #shotlineblingpic.twitter.com/V1M5Zxq062,DallasMavs,Bucks,"['It’s not a #GIFparty unless @zaza27 is there… #justsaying #shotlineblingpic.twitter.com/V1M5Zxq062', "".@dallasmavs Did you say #GIFParty? We'll see your Zaza and raise you Mirza.pic.twitter.com/LqLelHlWZy"", "".@Suns @dallasmavs you can't have a #GIFParty without inviting Chuck.pic.twitter.com/mytWPPYgiO"", '.@NBAonTNT @dallasmavspic.twitter.com/Y2CSqdFPv4', '.@Suns @NBAonTNT #GIFpartypic.twitter.com/RIFTbwPgiS', "".@dallasmavs @Suns @NBAonTNT\n\nWhat's a party without balloons!? \n\n#GIFPartypic.twitter.com/u4gopRExDq"", "".@Timberwolves @dallasmavs @NBAonTNT We love balloons. We've got the old school music too. #GIFPartypic.twitter.com/Aig01EG1j3"", '.@Suns @Timberwolves @NBAonTNT Balloons are great. Music is great. We’ll bring the Dirk Dab.  #GIFpartypic.twitter.com/r9o77uMPb9', '.@dallasmavs @Suns @Timberwolves @NBAonTNT you guys mind if we turn it up a bit? #GIFPartypic.twitter.com/uzyWaZdxVo', '.@Bucks @Suns @Timberwolves @NBAonTNT right there with ya! #turnup #GIFPartypic.twitter.com/N5nD1JsPNp']",10,"['3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016']","['Dallas Mavericks', 'Phoenix Suns', 'NBA on TNT', 'Phoenix Suns', 'Dallas Mavericks', 'Timberwolves', 'Phoenix Suns', 'Dallas Mavericks', 'Milwaukee Bucks', 'Dallas Mavericks']",10
35,.@dallasmavs NeverEverQuit #ComeTOgether #WeTheNorthpic.twitter.com/coS1XrzLGF,DallasMavs,Raptors,"['.@dallasmavs NeverEverQuit #ComeTOgether #WeTheNorthpic.twitter.com/coS1XrzLGF', '.@Raptors Oh now you want to show up? #NeverEverQuit #SeeYouTomorrowSirpic.twitter.com/A7BlzmgQMd']",2,"['11 Oct 2015', '11 Oct 2015']","['Toronto Raptors', 'Dallas Mavericks']",2
36,Let’s do this @Rangers! #ALDS #NeverEverQuitpic.twitter.com/mdeXSBCgj8,DallasMavs,Raptors,"['Let’s do this @Rangers! #ALDS #NeverEverQuitpic.twitter.com/mdeXSBCgj8', '.@dallasmavs\n#ComeTOgether #WeTheNorthpic.twitter.com/dY1q0Nm0cN', '@Raptors wassup?pic.twitter.com/UgyAL3KA0q']",3,"['8 Oct 2015', '8 Oct 2015', '8 Oct 2015']","['Dallas Mavericks', 'Toronto Raptors', 'Dallas Mavericks']",3
37,#RTZ Photo: A little pregame video session with John Salmons and ast. coach Nick Nurse. #Raptorspic.twitter.com/DsE1wrGwrl,DallasMavs,Raptors,"['#RTZ Photo: A little pregame video session with John Salmons and ast. coach Nick Nurse. #Raptorspic.twitter.com/DsE1wrGwrl', '.@Raptors are you guys watching @Swish41’s game day video?http://youtu.be/IwrstxuicZk\xa0']",2,"['22 Jan 2014', '22 Jan 2014']","['Toronto Raptors', 'Dallas Mavericks']",2
38,.@boogiecousins led the team with 31 PTS & 9 REB tonight. #KingsFTWpic.twitter.com/sbZISEkI1G,DallasMavs,SacramentoKings,"['.@boogiecousins led the team with 31 PTS & 9 REB tonight. #KingsFTWpic.twitter.com/sbZISEkI1G', '@SacramentoKings Read your mentions at the half next time. ']",2,"['30 Nov 2015', '30 Nov 2015']","['Sacramento Kings', 'Dallas Mavericks']",2
39,"We ranked all 30 NBA Twitter accounts: 
5. @Bucks
4. @DallasMavs
3. @Sixers
2. @ATLHawks
1. http://trib.al/JzXYMxo ",DallasMavs,Sixers,"['We ranked all 30 NBA Twitter accounts: \n5. @Bucks\n4. @DallasMavs\n3. @Sixers\n2. @ATLHawks\n1. http://trib.al/JzXYMxo\xa0', '@ComplexMag @Bucks @dallasmavs @Sixers @ATLHawkspic.twitter.com/GRg2NPl76H', '@trailblazers @ComplexMag @Bucks @Sixers @ATLHawkspic.twitter.com/xkusG93eIU']",3,"['27 Jan 2015', '27 Jan 2015', '27 Jan 2015']","['Complex', 'Trail Blazers', 'Dallas Mavericks']",3
40,Waiting for the season to begin like... #NBAOffseasonpic.twitter.com/bkQ2z7Jqzn,DallasMavs,Sixers,"['Waiting for the season to begin like... #NBAOffseasonpic.twitter.com/bkQ2z7Jqzn', '.@warriors Saaaame. #NBAOffseasonpic.twitter.com/SGSMNwMLlD', "".@Sixers @warriors We're just going around the office like .. . #NBAOffseasonpic.twitter.com/Zl3YXhtgfh"", '.@Suns @Sixers @warriors What’s  Coach doing in your office? #NBAOffseasonpic.twitter.com/CJOJaZ13vG']",4,"['28 Jul 2015', '28 Jul 2015', '28 Jul 2015', '28 Jul 2015']","['Golden State Warriors', 'Philadelphia 76ers', 'Phoenix Suns', 'Dallas Mavericks']",4
41,Hey @Sixers @MNTimberwolves @OrlandoMagic @hornets @Bucks @denvernuggets @WashWizards Who's ready for another round of hashtag game?,DallasMavs,Sixers,"[""Hey @Sixers @MNTimberwolves @OrlandoMagic @hornets @Bucks @denvernuggets @WashWizards Who's ready for another round of hashtag game?"", '@Suns @Sixers @MNTimberwolves @OrlandoMagic @hornets @Bucks @denvernuggets @WashWizards No invite? #lunchtimeanyways :)']",2,"['17 Sep 2014', '17 Sep 2014']","['Phoenix Suns', 'Dallas Mavericks']",2
42,We're not going to post the halftime score. Check out our mentions if you want to see how the game is going.,DallasMavs,trailblazers,"[""We're not going to post the halftime score. Check out our mentions if you want to see how the game is going."", 'Been there fam ', 'Same']",3,"['21 Dec 2016', '21 Dec 2016', '21 Dec 2016']","['Trail Blazers', 'Atlanta Hawks', 'Dallas Mavericks']",3
43,Tomorrow's practice is open to the public! RT @RachaelHoops: is the open practice tomorrow for students only or also the general public?,DallasMavs,trailblazers,"[""Tomorrow's practice is open to the public! RT @RachaelHoops: is the open practice tomorrow for students only or also the general public?"", '@Bucks can we come?', '@trailblazers @Bucks Ask Coach if its okay that we come, he knows us.']",3,"['18 Feb 2015', '18 Feb 2015', '18 Feb 2015']","['Milwaukee Bucks', 'Trail Blazers', 'Dallas Mavericks']",3
44,"Both teams played hard, @dallasmavs.",DallasMavs,trailblazers,"['Both teams played hard, @dallasmavs.', '']",2,"['21 Dec 2016', '21 Dec 2016']","['Trail Blazers', 'Dallas Mavericks']",2
45,Hey @dallasmavs what time does the game start? Asking for a friend.,DallasMavs,trailblazers,"['Hey @dallasmavs what time does the game start? Asking for a friend.', '.@trailblazers Mañana']",2,"['Feb 3 2017', 'Feb 3 2017']","['Trail Blazers', 'Dallas Mavericks']",2
46,good game @dallasmavspic.twitter.com/D6VaBUrrco,DallasMavs,trailblazers,"['good game @dallasmavspic.twitter.com/D6VaBUrrco', '@trailblazers Yes Sir.pic.twitter.com/m74vYX0C9n']",2,"['1 Dec 2015', '1 Dec 2015']","['Trail Blazers', 'Dallas Mavericks']",2
